ï»¿id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
3973282,27003621112000033001000000U6,CASA DE SALUD ARROYO 2DA SECCIÃN MUNICIPIO DE CENTLA,Consultorios de medicina general del sector público,0 a 5 personas,BENITO JUAREZ GARCIA,86750.0,TABASCO,Centla,Frontera
4011124,27004621112000171000000000U2,CASA DE SALUD CLARA CORDOVA MORAN,Consultorios de medicina general del sector público,0 a 5 personas,LUIS DONALDO COLOSIO MURRIETA,86288.0,TABASCO,Centro,Playas del Rosario (Subteniente GarcÃ­a)
3962075,27002621112000031000000000U2,CASA DE SALUD DEL INGENION PRESIDENTE BENITO JUÃREZ,Clínicas de consultorios médicos del sector público,0 a 5 personas,12 DE OCTUBRE ORIENTE,86500.0,TABASCO,CÃ¡rdenas,Ingenio Presidente Benito JuÃ¡rez
7633088,27004621112000253000000000U8,CASA DE SALUD RANCHERIA ANACLETO CANABAL 3RA SECCION,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,86280.0,TABASCO,Centro,Anacleto Canabal 3ra. SecciÃ³n (ConstituciÃ³n)
4006109,27004621113002331010000000U8,CEAL,Clínicas de consultorios médicos del sector privado,0 a 5 personas,ADOLFO RUIZ CORTINES,86040.0,TABASCO,Centro,Villahermosa
8611453,27004621115000242000000000S4,CECIS,Clínicas de consultorios médicos del sector privado,6 a 10 personas,ADOLFO RUIZ CORTINES,86040.0,TABASCO,Centro,Villahermosa
8316365,27004621113003421000000000M6,CEERS,Consultorios de medicina especializada del sector privado,0 a 5 personas,PASEO TABASCO,86050.0,TABASCO,Centro,Villahermosa
7152500,27004621113003891000000000U0,CEMCAV,Consultorios de medicina especializada del sector privado,0 a 5 personas,CORONEL GREGORIO MENDEZ MAGAÃA,86040.0,TABASCO,Centro,Villahermosa
8588322,27008621111000511000000000U2,CEMETAB,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ALLENDE,86400.0,TABASCO,Huimanguillo,Huimanguillo
7669526,27004621111003991000000000U2,CENTRO CLINICO MADRE TERESA DE CALCUTA,Consultorios de medicina general del sector privado,0 a 5 personas,CUATRO,86020.0,TABASCO,Centro,Villahermosa
3978595,27004621113002963001000000U8,CENTRO DE DIAGNOSTICO CARDIOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,CERRADA PASEO TABASCO,86040.0,TABASCO,Centro,Villahermosa
7720324,27007621113000041000000000U8,CENTRO DE DIAGNOSTICO INTEGRAL DE LOS RIOS,Consultorios de medicina especializada del sector privado,0 a 5 personas,CORREGIDORA,86981.0,TABASCO,Emiliano Zapata,Emiliano Zapata
3968845,27005621111000541000000000U5,CENTRO DE ESPECIALIDADES MEDICAS,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,86300.0,TABASCO,Comalcalco,Comalcalco
4018447,27016531114000012000000000U7,CENTRO DE ESPECIALIDADES MEDICAS,Consultorios de medicina general del sector privado,0 a 5 personas,EDUARDO DE CARDENAS,86800.0,TABASCO,Teapa,Teapa
4024056,27017622311000011000000000U9,CENTRO DE ESPECIALIDADES MEDICAS LA LUZ,Consultorios de medicina general del sector privado,0 a 5 personas,19,86901.0,TABASCO,Tenosique,Tenosique de Pino SuÃ¡rez
4022283,27007622111000022000000000U1,CENTRO DE ESPECIALIDADES MEDICAS SANTILLAN,Consultorios de medicina general del sector privado,0 a 5 personas,CHABLE,86992.0,TABASCO,Emiliano Zapata,Emiliano Zapata
4007151,27004621113000461000000000U5,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA DE TABASCO SC,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL AUGUSTO CESAR SANDINO,86190.0,TABASCO,Centro,Villahermosa
3969946,27005622112000092010000000U6,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,6 a 10 personas,PRINCIPAL,86640.0,TABASCO,Comalcalco,Miguel Hidalgo
3984173,27004621112000011001000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,VICTOR VERDIM,86280.0,TABASCO,Centro,Anacleto Canabal 2da. SecciÃ³n
3975659,27004622112000123010000000U2,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,CARLOS PELLICER CAMARA,86060.0,TABASCO,Centro,Villahermosa
3976993,27013622112000043010000000U3,CENTRO DE SALUD,Consultorios de medicina general del sector público,11 a 30 personas,COCODRILO,86039.0,TABASCO,Nacajuca,La Selva
3991097,27002622112000252011000000U3,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,86493.0,TABASCO,CÃ¡rdenas,Poblado C-17 Independencia
9060460,27004621116000092000000000U1,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86270.0,TABASCO,Centro,OcuiltzapotlÃ¡n
3973519,27004621112000051001000000U6,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,EMILIANO ZAPATA,86250.0,TABASCO,Centro,Buena Vista 1ra. SecciÃ³n
3966609,27006621112000063000000000U6,CENTRO DE SALUD,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,86690.0,TABASCO,CunduacÃ¡n,Cucuyulapa
3961768,27008622112000011000000000U0,CENTRO DE SALUD 2 NÃCLEO BÃSICO,Consultorios de medicina general del sector público,6 a 10 personas,5,86410.0,TABASCO,Huimanguillo,C-40 (Ernesto Aguirre Colorado)
3974062,27004622112000153010000000U9,CENTRO DE SALUD 2 NUCLEO BASICO MACULTEPEC,Clínicas de consultorios médicos del sector público,6 a 10 personas,AMADO NERVO,86250.0,TABASCO,Centro,Macultepec
3961661,27008621112000032000000000U7,CENTRO DE SALUD 2 NUCLEOS BASICOS POB.C-31 GRAL FRANCISCO VILLA,Consultorios de medicina general del sector público,0 a 5 personas,4,86400.0,TABASCO,Huimanguillo,C-31 (General Francisco Villa)
7656176,27002621116000022000000000U2,CENTRO DE SALUD 3 NUCLEOS BASICOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,EL PLAYON,86460.0,TABASCO,CÃ¡rdenas,Coronel AndrÃ©s SÃ¡nchez Magallanes
3981908,27004621492000011001000000U6,CENTRO DE SALUD 3 NUCLEOS BASICOS,Consultorios de medicina general del sector público,11 a 30 personas,FELIPE CARRILLO PUERTO,86108.0,TABASCO,Centro,Villahermosa
3998352,27010622112000072010000000U8,CENTRO DE SALUD 3 NUCLEOS BÃSICOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,ZANJA,86209.0,TABASCO,Jalpa de MÃ©ndez,Ayapa
4019944,27012621112000032000000000U9,CENTRO DE SALUD BELEN,Consultorios de medicina general del sector público,6 a 10 personas,DOCTOR ANGEL DEL CAMPO MELO,86711.0,TABASCO,Macuspana,BelÃ©n
3995739,27004621112000041000000000U7,CENTRO DE SALUD BUENAVISTA RIO NUEVO PRIMERA SECCION,Consultorios de medicina general del sector público,0 a 5 personas,CARRETERA VILLAHERMOSA-LA ISLA,86280.0,TABASCO,Centro,Buena Vista RÃ­o Nuevo 1ra. SecciÃ³n
4020727,27012621114000024010000000U2,CENTRO DE SALUD CD PEMEX,Clínicas de consultorios médicos del sector público,31 a 50 personas,18 DE MARZO,86720.0,TABASCO,Macuspana,Pemex (Ciudad Pemex)
4014491,27012622112000121010000000U9,CENTRO DE SALUD COLONIA EL MANGO,Clínicas de consultorios médicos del sector público,0 a 5 personas,MIGUEL ORRICO DE LOS LLANOS,86722.0,TABASCO,Macuspana,Benito JuÃ¡rez (San Carlos)
3963429,27002622112000021010000000U2,CENTRO DE SALUD COMUNITARIO,Clínicas de consultorios médicos del sector público,0 a 5 personas,8,86473.0,TABASCO,CÃ¡rdenas,Poblado C-09 Licenciado Francisco I. Madero
3963069,27002621112000091000000000U6,CENTRO DE SALUD COMUNITARIO AZUCENA SEGUNDA SECCION,Consultorios de medicina general del sector público,0 a 5 personas,PRINCIPAL,86480.0,TABASCO,CÃ¡rdenas,Azucena 2da. SecciÃ³n
3990011,27006621112000102000000000U2,CENTRO DE SALUD COMUNITARIO CARLOS ROVIROSA TULIPÃN,Consultorios de medicina general del sector público,6 a 10 personas,PRINCIPAL,86680.0,TABASCO,CunduacÃ¡n,Carlos Rovirosa (TulipÃ¡n)
3963563,27002622112000081010000000U6,CENTRO DE SALUD COMUNITARIO DE NUCEO BASICO 1 ADOLFO LOPEZ MATEOS,Clínicas de consultorios médicos del sector público,0 a 5 personas,4,86483.0,TABASCO,CÃ¡rdenas,Poblado C-15 Adolfo LÃ³pez Mateos
3961822,27002621399000021010000000U6,CENTRO DE SALUD COMUNITARIO DE UN NUCLEO BASICO C-33 20 DE NOVIMBRE,Clínicas de consultorios médicos del sector público,0 a 5 personas,4,86486.0,TABASCO,CÃ¡rdenas,Poblado C-33 20 de Noviembre
3962928,27002621112000021000000000U3,CENTRO DE SALUD COMUNITARIO DEL POBLADO C-22,Consultorios de medicina general del sector público,0 a 5 personas,4,86500.0,TABASCO,CÃ¡rdenas,Poblado C-22 Licenciado JosÃ© MarÃ­a Pino SuÃ¡rez
3990486,27002622112000241010000000U6,CENTRO DE SALUD COMUNITARIO DEL POBLADO C-23 GENERAL VENUSTIANO CARRANZA,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,86500.0,TABASCO,CÃ¡rdenas,Poblado C-23 General Venustiano Carranza
3962746,27002622112000011010000000U3,CENTRO DE SALUD COMUNITARIO DOS NUCLEOS BASICO,Clínicas de consultorios médicos del sector público,0 a 5 personas,4,86484.0,TABASCO,CÃ¡rdenas,Poblado C-20 Miguel Hidalgo y Costilla
4020419,27012622112000032010000000U8,CENTRO DE SALUD COMUNITARIO LA UNION,Clínicas de consultorios médicos del sector público,6 a 10 personas,PRINCIPAL,86721.0,TABASCO,Macuspana,La Curva
3966253,27002621111000512001000000U3,CENTRO DE SALUD COMUNITARIO LOS TRES NUCLEOS BASICOS,Consultorios de medicina general del sector público,0 a 5 personas,PRINCIPAL,86500.0,TABASCO,CÃ¡rdenas,CÃ¡rdenas
3966691,27006621112000072000000000U7,CENTRO DE SALUD COMUNITARIO ONCE DE FEBRERO,Consultorios de medicina general del sector público,6 a 10 personas,EMILIANO ZAPATA,86680.0,TABASCO,CunduacÃ¡n,Once de Febrero 1ra. SecciÃ³n
3966038,27002621112000112000000000U0,CENTRO DE SALUD COMUNITRIO DE 2 NUCLEOS BASICOS,Consultorios de medicina general del sector público,6 a 10 personas,LAZARO CARDENAS DEL RIO,86500.0,TABASCO,CÃ¡rdenas,CÃ¡rdenas
4021793,27007621399000013011000000U2,CENTRO DE SALUD CON 2 NB,Clínicas de consultorios médicos del sector público,11 a 30 personas,PROFESORA ROSALIA AGUILAR,86981.0,TABASCO,Emiliano Zapata,ChablÃ©
3970236,27010622112000022010000000U3,CENTRO DE SALUD CON 2 NÃCLEOS BÃSICOS,Clínicas de consultorios médicos del sector público,0 a 5 personas,16 DE SEPTIEMBRE,86209.0,TABASCO,Jalpa de MÃ©ndez,Soyataco
4018781,27015622112000043011000000U8,CENTRO DE SALUD CON 3 NUCLEO BASICOS VILLA TAPIJULAPA,Clínicas de consultorios médicos del sector público,6 a 10 personas,CUAUHTEMOC,86870.0,TABASCO,Tacotalpa,Tapijulapa
3961874,27008621112000011000000000U1,CENTRO DE SALUD CON CUATRO NUCLEOS BASICOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86403.0,TABASCO,Huimanguillo,C-34 (Licenciado Benito JuÃ¡rez GarcÃ­a)
3960441,27008622112000063011000000U1,CENTRO DE SALUD CON CUATRO NÃCLEOS BÃSICOS DE VILLA CHONTALPA,Clínicas de consultorios médicos del sector público,0 a 5 personas,16 DE SEPTIEMBRE,86440.0,TABASCO,Huimanguillo,Chontalpa (EstaciÃ³n Chontalpa)
4025481,27005622112000042010000000U1,CENTRO DE SALUD CON CUATRO NUCLEOS BASICOS VILLA ALDAMA,Clínicas de consultorios médicos del sector público,11 a 30 personas,NIÃOS HEROES,86660.0,TABASCO,Comalcalco,Aldama
3961930,27008722212000561010000000U1,CENTRO DE SALUD CON DOS NUCLEOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,4,86410.0,TABASCO,Huimanguillo,C-32 (Licenciado Francisco Trujillo GurrÃ­a)
3973693,27004621112000202000000000U3,CENTRO DE SALUD CON SERVICIO AMPLIADO,Clínicas de consultorios médicos del sector público,101 a 250 personas,NINGUNO,86250.0,TABASCO,Centro,Buena Vista 2da. SecciÃ³n
4000132,27004622112000316010000000U2,CENTRO DE SALUD CON SERVICIO AMPLIADO LA MANGA I,Clínicas de consultorios médicos del sector público,101 a 250 personas,ALFONSO VICENS SALDIVAR,86069.0,TABASCO,Centro,Villahermosa
3971703,27003622112000085010000000U5,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Clínicas de consultorios médicos del sector público,51 a 100 personas,CALLE A LA UNION,86761.0,TABASCO,Centla,Vicente Guerrero
4018978,27012621112000011000000000U3,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CESA MACUSPANA,Clínicas de consultorios médicos del sector público,51 a 100 personas,PROLONGACION MARIANO ABASOLO,86706.0,TABASCO,Macuspana,Macuspana
3994943,27008621112000051001000000U7,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CESSA,Consultorios de medicina general del sector público,11 a 30 personas,CONSTITUCION,86440.0,TABASCO,Huimanguillo,Chontalpa (EstaciÃ³n Chontalpa)
3980453,27004621492000035011000000U5,CENTRO DE SALUD CON SERVICIOS AMPLIADOS TIERRA COLORADA,Clínicas de consultorios médicos del sector público,101 a 250 personas,NINGUNO,86020.0,TABASCO,Centro,Villahermosa
8576287,27005621116000012000000000U6,CENTRO DE SALUD CON TRES NUCLEOS BASICOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,IGNACIO ZARAGOZA,86660.0,TABASCO,Comalcalco,Carlos Greene
4016702,27001622112000084010000000U2,CENTRO DE SALUD CON TRES NULCEOS BASICOS VILLA EL TRIUNFO BAT.,Consultorios de medicina general del sector público,31 a 50 personas,AGUSTIN RUIZ DE LA PEÃA,86950.0,TABASCO,BalancÃ¡n,El Triunfo
4011384,27004621112000151000000000U4,CENTRO DE SALUD CON UN NUCLEO BASICO.COLONIA EL MANZANO.,Consultorios de medicina general del sector público,0 a 5 personas,ENTRADA A EL MANZANO,86288.0,TABASCO,Centro,Playas del Rosario (Subteniente GarcÃ­a)
8789735,27005621116000021000000000U7,CENTRO DE SALUD DE 2 NUCLEOS BASICOS COCOHITAL,Clínicas de consultorios médicos del sector público,0 a 5 personas,PASO LA UNION,86645.0,TABASCO,Comalcalco,Cocohital
3998875,27003621112000043000000000U5,CENTRO DE SALUD DE 3 NUCLEOS BASICOS VILLA IGNACIO ALLENDE,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,86760.0,TABASCO,Centla,Ignacio Allende
3990382,27002622112000221010000000U8,CENTRO DE SALUD DE DOS NUCLEOS BASICOS,Clínicas de consultorios médicos del sector público,0 a 5 personas,4,86500.0,TABASCO,CÃ¡rdenas,Poblado C-11 JosÃ© MarÃ­a Morelos y PavÃ³n
3961722,27008622112000042011000000U5,CENTRO DE SALUD DE DOS NUCLEOS BASICOS POB. C-41 LIC CARLOS A MADRAZO,Clínicas de consultorios médicos del sector público,6 a 10 personas,4,86400.0,TABASCO,Huimanguillo,C-41 (Licenciado Carlos A. Madrazo)
4012636,27016621112000042001000000U9,CENTRO DE SALUD DE LA COLONIA LA TEJERIA,Consultorios de medicina general del sector público,11 a 30 personas,ADELOR DE SALA,86800.0,TABASCO,Teapa,Teapa
4022120,27004621116000042000000000U6,CENTRO DE SALUD DE LA RANCHERIA RIO VIEJO 1ERA SECCION,Clínicas de consultorios médicos del sector público,6 a 10 personas,ENTRADA EL EJIDO SIGLO XX,86127.0,TABASCO,Centro,RÃ­o Viejo 1ra. SecciÃ³n
3974256,27004621112000144000000000U9,CENTRO DE SALUD DE OCUILTZAPOTLAN,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,86270.0,TABASCO,Centro,OcuiltzapotlÃ¡n
4022046,27004621112000021001000000U9,CENTRO DE SALUD DE SERVICIOS AMPLIADOS CESSA 7 SERVISIOS AMPLIADOS DE PRIMER NIVEL,Clínicas de consultorios médicos del sector público,31 a 50 personas,5 DE MAYO,86280.0,TABASCO,Centro,Luis Gil PÃ©rez
3982066,27004621114000015001000000U7,CENTRO DE SALUD DE SERVICIOS AMPLIADOS GAVIOTAS,Clínicas de consultorios médicos del sector público,101 a 250 personas,CHOCO TABASQUEÃO,86090.0,TABASCO,Centro,Villahermosa
3966649,27006621112000091000000000U7,CENTRO DE SALUD DEL EJIDO TIERRA Y LIBERTAD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,86680.0,TABASCO,CunduacÃ¡n,Once de Febrero 1ra. SecciÃ³n
3990646,27002622112000282010000000U0,CENTRO DE SALUD DEL POBLADO C 16,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86484.0,TABASCO,CÃ¡rdenas,Poblado C-16 General Emiliano Zapata
3965650,27006621112000052001000000U9,CENTRO DE SALUD DOS NUCLEOS BASICOS LA LIBERTAD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,86680.0,TABASCO,CunduacÃ¡n,Libertad
3961977,27002621112000041001000000U1,CENTRO DE SALUD GREGORIO MENDEZ MAGAÃA,Clínicas de consultorios médicos del sector público,0 a 5 personas,4,86485.0,TABASCO,CÃ¡rdenas,Poblado C-28 Coronel Gregorio MÃ©ndez MagaÃ±a
4010051,27004622112000332010000000U9,CENTRO DE SALUD HUAPINOL PARRILLA FRACIONAMIENTO DANIEL ESPINOZA GALINDO,Clínicas de consultorios médicos del sector público,6 a 10 personas,LUCIA GONZALEZ HERNANDEZ,86288.0,TABASCO,Centro,Guapinol
3974462,27004622112000051010000000U5,CENTRO DE SALUD II DE LOMAS DE OCUILTZAPOTLAN 1 NUCLEO BASICO,Clínicas de consultorios médicos del sector público,0 a 5 personas,6,86270.0,TABASCO,Centro,Fraccionamiento OcuiltzapotlÃ¡n Dos
4010898,27004622112000341010000000U0,CENTRO DE SALUD IXTACOMITÃN 1RA,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,86280.0,TABASCO,Centro,IxtacomitÃ¡n 1ra. SecciÃ³n
3964564,27002622112000273010000000U9,CENTRO DE SALUD JACINTO LÃPEZ,Clínicas de consultorios médicos del sector público,11 a 30 personas,RUMANIA III,86553.0,TABASCO,CÃ¡rdenas,CÃ¡rdenas
3979851,27004622112000031010000000U7,CENTRO DE SALUD JOSE MARIA PINO SUAREZ SEGUNDA SECCION,Clínicas de consultorios médicos del sector público,0 a 5 personas,DUCTOS DE PEMEX,86220.0,TABASCO,Centro,Villahermosa
3963008,27002622112000071010000000U7,CENTRO DE SALUD LAZARO CARDENAS DEL RIO,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,86476.0,TABASCO,CÃ¡rdenas,Poblado C-10 General LÃ¡zaro CÃ¡rdenas del RÃ­o
3970360,27013621492000012000000000U5,CENTRO DE SALUD LOMITAS,Consultorios de medicina general del sector público,6 a 10 personas,CARLOS ALBERTO MADRAZO BECERRA,86220.0,TABASCO,Nacajuca,Lomitas
4008994,27004621112000213000000000U2,CENTRO DE SALUD MIGUEL HIDALGO 1ER SECCIÃN.,Consultorios de medicina general del sector público,11 a 30 personas,POCHITOQUE,86126.0,TABASCO,Centro,Villahermosa
4017760,27016622112000012010000000U1,CENTRO DE SALUD MORELIA,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86820.0,TABASCO,Teapa,Teapa
4010648,27004622112000302010000000U2,CENTRO DE SALUD PARRILLA II,Clínicas de consultorios médicos del sector público,6 a 10 personas,PASEO TROPICAL,86288.0,TABASCO,Centro,Parrilla II
4016996,27004621112000163000000000U9,CENTRO DE SALUD PLAYAS DEL ROSARIO,Consultorios de medicina general del sector público,11 a 30 personas,CARLOS GREENE,86288.0,TABASCO,Centro,Playas del Rosario (Subteniente GarcÃ­a)
3983769,27004622112000133010000000U1,CENTRO DE SALUD PRIMERO DE MAYO,Clínicas de consultorios médicos del sector público,11 a 30 personas,PASEO DE LA SIERRA,86190.0,TABASCO,Centro,Villahermosa
4010204,27004621112000233001000000U0,CENTRO DE SALUD RANCHERIA LA LIMA,Consultorios de medicina general del sector público,0 a 5 personas,CALLE DEL MISTERIO,86288.0,TABASCO,Centro,La Lima
3974343,27004621399000042001000000U8,CENTRO DE SALUD RURAL,Consultorios de medicina general del sector público,0 a 5 personas,LA FINCA,86280.0,TABASCO,Centro,MedellÃ­n y Pigua 3ra. SecciÃ³n
3974129,27013622112000021011000000U9,CENTRO DE SALUD RURAL GUATACALCA,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86220.0,TABASCO,Nacajuca,Guatacalca
3996233,27004621116000021000000000U0,CENTRO DE SALUD RURAL NUEVA CONSTITUCION,Clínicas de consultorios médicos del sector público,0 a 5 personas,CORONEL GREGORIO MENDEZ MAGAÃA,86276.0,TABASCO,Centro,ConstituciÃ³n
3984366,27004622112000041010000000U6,CENTRO DE SALUD SABINA JURISDICCION SANITARIA N.4,Clínicas de consultorios médicos del sector público,6 a 10 personas,JESUS REYES HEROLES,86179.0,TABASCO,Centro,Villahermosa
3982746,27004621112000082000000000U1,CENTRO DE SALUD SAN JOSE GAVIOTA SUR,Consultorios de medicina general del sector público,11 a 30 personas,ISRAEL,86090.0,TABASCO,Centro,Villahermosa
3967830,27010621112000012000000000U5,CENTRO DE SALUD SECRETARIA DE SALUD PUBLICA,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,86203.0,TABASCO,Jalpa de MÃ©ndez,Jalupa
7293790,27003621116000021000000000U2,CENTRO DE SALUD SIMON SARLAT,Clínicas de consultorios médicos del sector público,0 a 5 personas,ALVARO OBREGON,86762.0,TABASCO,Centla,SimÃ³n Sarlat
4021350,27004621114000036000000000U3,CENTRO DE SALUD TAMULTE DELICIAS,Clínicas de consultorios médicos del sector público,101 a 250 personas,REVOLUCION,86140.0,TABASCO,Centro,Villahermosa
3971553,27003622112000032010000000U7,CENTRO DE SALUD TRES NUCLEOS BÃSICOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,FRANCISCO I. MADERO,86761.0,TABASCO,Centla,CuauhtÃ©moc
7656299,27002621112000162000000000U5,CENTRO DE SALUD TRES NÃCLEOS BÃSICOS,Consultorios de medicina general del sector público,6 a 10 personas,CHONTALPA,86480.0,TABASCO,CÃ¡rdenas,Benito JuÃ¡rez (Campo Magallanes)
4018350,27016622112000033000000000U7,CENTRO DE SALUD URBANO COLONIA LA SIERRA,Consultorios de medicina general del sector público,11 a 30 personas,ARROYO AZUFRE,86800.0,TABASCO,Teapa,Teapa
3978059,27013621112000025000000000U1,CENTRO DE SALUD URBANO DE BOSQUE DE SALOYA CON C NUCLEO BASICO,Clínicas de consultorios médicos del sector público,51 a 100 personas,ANDADOR DEL CAÃAVERAL,86220.0,TABASCO,Nacajuca,Bosque de Saloya
3965994,27002621114000015000000000U1,CENTRO DE SALUD URBANO DE CÃRDENAS TABASCO,Clínicas de consultorios médicos del sector público,51 a 100 personas,EL JIBARITO,86540.0,TABASCO,CÃ¡rdenas,CÃ¡rdenas
3967088,27006622112000054010000000U4,CENTRO DE SALUD URBANO FRANCISCO SÃNCHEZ PRESENDA,Clínicas de consultorios médicos del sector público,31 a 50 personas,MIGUEL HIDALGO Y COSTILLA,86690.0,TABASCO,CunduacÃ¡n,CunduacÃ¡n
4020062,27012622112000064000000000U1,CENTRO DE SALUD VILLA BENITO JUAREZ,Clínicas de consultorios médicos del sector público,51 a 100 personas,27 DE FEBRERO,86726.0,TABASCO,Macuspana,Benito JuÃ¡rez (San Carlos)
4010430,27004621112000223000000000U1,CENTRO DE SALUD VILLA PARRILLA,Consultorios de medicina general del sector público,11 a 30 personas,MAYOR HIPOLITO LARA BARRUETA,86284.0,TABASCO,Centro,Parrilla
