ï»¿id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
6931752,07101621113004821000000000U4,CARDIO CENTER,Consultorios de medicina especializada del sector privado,0 a 5 personas,RUBEN LEON,29040.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
418858,07101621113003261000000000U4,CARDIOLIFE,Consultorios de medicina especializada del sector privado,0 a 5 personas,CEDRO,29030.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
418860,07101621113002461000000000U1,CARDIOLIFE,Consultorios de medicina especializada del sector privado,0 a 5 personas,CEDRO,29030.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
369923,07101621113001521000000000U3,CARDIOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,VIGESIMA TERCERA PONIENTE SUR,29060.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
8192254,07101621113004651000000000U5,CARDIOLOGO INTERVENCIONISTA,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA SEXTA PONIENTE NORTE,29030.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
8707526,07094621111000051000000000U3,CASA AMIGA DEL NIÃO Y LA MADRE,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,29410.0,CHIAPAS,Teopisca,Teopisca
9118065,07041621112000032000000000U2,CASA DE REABILITACION,Consultorios de medicina general del sector público,6 a 10 personas,CENTRAL PONIENTE,30170.0,CHIAPAS,La Independencia,La Independencia
424758,07092621112000011100000000U9,CASA DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,29600.0,CHIAPAS,Mezcalapa,Raudales Malpaso
7132111,07059621116000011000000000U9,CASA DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,29953.0,CHIAPAS,Ocosingo,Tenango
403043,07031621112000032000000000U4,CASA DE SALUD,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,29940.0,CHIAPAS,ChilÃ³n,ChilÃ³n
403327,07031621112000021000000000U6,CASA DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,CENTRAL PONIENTE,29943.0,CHIAPAS,ChilÃ³n,BachajÃ³n
491359,07009621112000011000000000U3,CASA DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,30450.0,CHIAPAS,Arriaga,Arriaga
8242781,07078621116000031000000000U7,CASA DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,DE LOS ARCOS,29230.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
362559,07027813230000011001000000U3,CASA DE SALUD CAHUARE,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,29160.0,CHIAPAS,Chiapa de Corzo,Chiapa de Corzo
8192591,07065621116000012000000000U4,CASA DE SALUD DE LA COLONIA PAKAL NA,Clínicas de consultorios médicos del sector público,6 a 10 personas,LAS GARDENIAS,29960.0,CHIAPAS,Palenque,Palenque
406407,07052621112000051000000000U9,CASA DE SALUD DE SHOYOJA,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,30187.0,CHIAPAS,Las Margaritas,Las Margaritas
475749,07012621111000101000000000S8,CASA DE SALUD GENESIS,Consultorios de medicina general del sector privado,0 a 5 personas,CENTRAL PONIENTE,29130.0,CHIAPAS,BerriozÃ¡bal,BerriozÃ¡bal
498994,07017621491000013001000000S0,CASA DE SALUD GENESIS,Consultorios de medicina general del sector privado,6 a 10 personas,SEGUNDA PONIENTE,30400.0,CHIAPAS,Cintalapa,Cintalapa de Figueroa
7012816,07004621112000011000000000U4,CASA MATERNA STAMJIBAL ALAL ALTAMIRANO,Consultorios de medicina general del sector público,0 a 5 personas,JOSE MARIA MORELOS,30190.0,CHIAPAS,Altamirano,Altamirano
471291,07101621111002291000000000U6,CENTRAL MEDICA ALEJANDRA,Consultorios de medicina general del sector privado,0 a 5 personas,SEPTIMA SUR ORIENTE,29066.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
511016,07089621111000621000000000U3,CENTRAL MEDICA QUIRURGICA,Consultorios de medicina general del sector privado,0 a 5 personas,OCTAVA NORTE,30700.0,CHIAPAS,Tapachula,Tapachula de CÃ³rdova y OrdÃ³Ã±ez
503672,07069621113000031000000000U3,CENTRAL MEDICA QUIRURGICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CENTRAL SUR,30540.0,CHIAPAS,Pijijiapan,Pijijiapan
495045,07097622111000022000000000U6,CENTRAL MEDICA QUIRURGICA,Consultorios de medicina general del sector privado,0 a 5 personas,ALLENDE,30500.0,CHIAPAS,TonalÃ¡,TonalÃ¡
451388,07089621111001511000000000U5,CENTRAL MEDICO QUIRURGICA,Consultorios de medicina general del sector privado,0 a 5 personas,OCTAVA NORTE,30700.0,CHIAPAS,Tapachula,Tapachula de CÃ³rdova y OrdÃ³Ã±ez
472946,07101621111000371001000000U8,CENTRO  MEDICO REGENERATIVO,Consultorios de medicina general del sector privado,6 a 10 personas,QUINTA ORIENTE SUR,29066.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
521834,07089621113000751000000000U4,CENTRO CARDIOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,CENTRAL SUR,30700.0,CHIAPAS,Tapachula,Tapachula de CÃ³rdova y OrdÃ³Ã±ez
521652,07089621113000461000000000U0,CENTRO DE ALERGIA ASMA E INHALOTERAPIA PEDIATRICA,Clínicas de consultorios médicos del sector privado,0 a 5 personas,SEXTA SUR,30700.0,CHIAPAS,Tapachula,Tapachula de CÃ³rdova y OrdÃ³Ã±ez
7091925,07078621113000841000000000U6,CENTRO DE ATENCION DE MEDICOS ESPECIALIZADOS ESPECIALISTA EN PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,GUADALUPE VICTORIA,29240.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
448899,07089621111001381000000000U3,CENTRO DE ATENCION EN MEDICINA PREVENTIVA,Consultorios de medicina general del sector privado,0 a 5 personas,VIGESIMA QUINTA ORIENTE,30700.0,CHIAPAS,Tapachula,Tapachula de CÃ³rdova y OrdÃ³Ã±ez
394475,07078621116000023000000000U4,CENTRO DE ATENCION INTEGRAL DE ENFERMEDADES PREVALENTES,Clínicas de consultorios médicos del sector público,11 a 30 personas,TABASCO,29240.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
8578186,07019621114000014000000000U2,CENTRO DE ATENCION INTEGRAL DEL PACIENTE CON ENFERMEDAD CRONICA DE COMITAN,Consultorios de medicina especializada del sector público,31 a 50 personas,DECIMA SUR ORIENTE,30029.0,CHIAPAS,ComitÃ¡n de DomÃ­nguez,ComitÃ¡n de DomÃ­nguez
7091924,07078621113000831000000000U7,CENTRO DE ATENCION MEDICA ESPECIALIZADA ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,GUADALUPE VICTORIA,29240.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
7091922,07078621113000821000000000U8,CENTRO DE ATENCION MEDICOS ESPECIALIZADOS ESPECIALISTA EN CARDIOLOGIA Y MEDICINA INTERNA,Consultorios de medicina especializada del sector privado,0 a 5 personas,GUADALUPE VICTORIA,29240.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
430951,07108622112000073010000000U2,CENTRO DE DESARROLLO COMUNITARIO JOSEFA ORTIZ DE DOMINGUEZ,Consultorios de medicina general del sector público,11 a 30 personas,NOVENA PONIENTE,30470.0,CHIAPAS,Villaflores,Villaflores
418901,07101621113002551000000000U9,CENTRO DE DIAGNOSTICO CARDIOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA SEXTA PONIENTE NORTE,29030.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
9003940,07065621115000011000000000U8,CENTRO DE DIAGNOSTICO INTEGRAL PALENQUE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CENTRAL ORIENTE (5 DE MAYO),29960.0,CHIAPAS,Palenque,Palenque
467512,07078812990000041000000000M6,CENTRO DE PARTERA CLINICA LUNA MAYA,Centros de planificación familiar del sector privado,6 a 10 personas,DOCTOR JOSE FELIPE FLORES,29250.0,CHIAPAS,San CristÃ³bal de las Casas,San CristÃ³bal de las Casas
402269,07059622112000112011000000U3,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,29954.0,CHIAPAS,Ocosingo,Nueva Palestina
433037,07020621112000032000000000U6,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,30362.0,CHIAPAS,La Concordia,El Ãmbar (El Ãmbar de EcheverrÃ­a)
350912,07084622112000023010000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,29580.0,CHIAPAS,Solosuchiapa,Solosuchiapa
504734,07105622112000033010000000U2,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,VICENTE GUERRERO,30880.0,CHIAPAS,UniÃ³n JuÃ¡rez,UniÃ³n JuÃ¡rez
504066,07057622112000023010000000U6,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,CUARTA NORTE,30900.0,CHIAPAS,Motozintla,Motozintla de Mendoza
479887,07061621112000014000000000U8,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,51 a 100 personas,TERCERA SUR PONIENTE,29140.0,CHIAPAS,Ocozocoautla de Espinosa,Ocozocoautla de Espinosa
480972,07059621114000015001000000U5,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,31 a 50 personas,CENTRAL PONIENTE,29950.0,CHIAPAS,Ocosingo,Ocosingo
477194,07012621112000024011000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,PRIMERA SUR ORIENTE,29130.0,CHIAPAS,BerriozÃ¡bal,BerriozÃ¡bal
7773248,07058621116000011000000000U1,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,0 a 5 personas,27 DE SEPTIEMBRE,30340.0,CHIAPAS,NicolÃ¡s RuÃ­z,NicolÃ¡s RuÃ­z
352891,07072622112000025010000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,51 a 100 personas,SEGUNDA PONIENTE NORTE,29750.0,CHIAPAS,Pueblo Nuevo SolistahuacÃ¡n,Pueblo Nuevo SolistahuacÃ¡n
9137713,07046621116000023000000000U1,CENTRO DE SALUD 3 NUCLEOS BASICOS JIQUIPILAS,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,30400.0,CHIAPAS,Jiquipilas,Jiquipilas
467154,07101621112000075001000000U3,CENTRO DE SALUD ALBANIA,Clínicas de consultorios médicos del sector público,101 a 250 personas,GERANIO,29010.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
7443304,07017621112000011000000000U6,CENTRO DE SALUD AREA DE VACUNACION,Consultorios de medicina general del sector público,0 a 5 personas,CUARTA PONIENTE,30400.0,CHIAPAS,Cintalapa,Cintalapa de Figueroa
508770,07011621399000012010000000U0,CENTRO DE SALUD BELLA VISTA,Clínicas de consultorios médicos del sector público,11 a 30 personas,PRIMERA PONIENTE SUR,30130.0,CHIAPAS,Bella Vista,Bella Vista
478671,07101621112000065000000000U4,CENTRO DE SALUD BIENESTAR SOCIAL,Clínicas de consultorios médicos del sector público,51 a 100 personas,JUAN SABINES,29040.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
501680,07097621511000172000000000U1,CENTRO DE SALUD CABEZA DE TORO,Clínicas de consultorios médicos del sector público,6 a 10 personas,QUINTA ORIENTE NORTE,30509.0,CHIAPAS,TonalÃ¡,Cabeza de Toro
373841,07026621116000014001000000U2,CENTRO DE SALUD CHENALHÃ,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,29870.0,CHIAPAS,ChenalhÃ³,ChenalhÃ³
499531,07030622112000034010000000U0,CENTRO DE SALUD CHICOMUSELO,Clínicas de consultorios médicos del sector público,31 a 50 personas,SEGUNDA PONIENTE SUR,30120.0,CHIAPAS,Chicomuselo,Chicomuselo
387812,07101621112000121001000000U5,CENTRO DE SALUD COLONIA AZTECA,Consultorios de medicina general del sector público,6 a 10 personas,ANAHUAC,29096.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
418135,07101621112000131000000000U4,CENTRO DE SALUD COLONIA CCI,Consultorios de medicina general del sector público,0 a 5 personas,SANTO DOMINGO,29027.0,CHIAPAS,Tuxtla GutiÃ©rrez,Tuxtla GutiÃ©rrez
355085,07014621112000023000000000U8,CENTRO DE SALUD CON DOS NUCLEOS BASICOS DEL BOSQUE,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,29840.0,CHIAPAS,El Bosque,El Bosque
509534,07080622112000025011000000U3,CENTRO DE SALUD CON HOSPITAL SILTEPEC,Clínicas de consultorios médicos del sector público,31 a 50 personas,NINGUNO,30980.0,CHIAPAS,Siltepec,Siltepec
476683,07024622112000013010000000U7,CENTRO DE SALUD CON HOSPITALISACION CHANAL,Clínicas de consultorios médicos del sector público,31 a 50 personas,JOSE MARIA MORELOS,29440.0,CHIAPAS,Chanal,Chanal
9064250,07021621116000014000000000U3,CENTRO DE SALUD CON HOSPITALIZACION COPAINALA,Clínicas de consultorios médicos del sector público,31 a 50 personas,SEGUNDA NORTE,29620.0,CHIAPAS,CopainalÃ¡,CopainalÃ¡
9200704,07020621116000014000000000U5,CENTRO DE SALUD CON HOSPITALIZACION DE LA CONCORDIA,Clínicas de consultorios médicos del sector público,31 a 50 personas,PRIMERA ORIENTE,30360.0,CHIAPAS,La Concordia,La Concordia
465376,07092621114000015100000000U6,CENTRO DE SALUD CON HOSPITALIZACION RAUDALES MALPASO,Clínicas de consultorios médicos del sector público,51 a 100 personas,NINGUNO,29600.0,CHIAPAS,Mezcalapa,Raudales Malpaso
466946,07092622112000034011000000U0,CENTRO DE SALUD CON HOSPITALIZACION TECPATAN,Clínicas de consultorios médicos del sector público,11 a 30 personas,CENTRAL SUR,29610.0,CHIAPAS,TecpatÃ¡n,TecpatÃ¡n
375028,07111622112000053011000000U8,CENTRO DE SALUD CON SERVICIO AMPLIADOS,Clínicas de consultorios médicos del sector público,31 a 50 personas,JUAN PABLO SEGUNDO,29350.0,CHIAPAS,ZinacantÃ¡n,ZinacantÃ¡n
6977461,07047621116000013000000000U0,CENTRO DE SALUD CON SERVICIO AMPLIADOS DE JITOTOL,Clínicas de consultorios médicos del sector público,11 a 30 personas,TERCERA NORTE PONIENTE,29760.0,CHIAPAS,Jitotol,Jitotol
355989,07083622112000024010000000U0,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Clínicas de consultorios médicos del sector público,31 a 50 personas,OCTAVA PONIENTE NIÃOS HEROES,30390.0,CHIAPAS,Socoltenango,Socoltenango
6978717,07038621116000013000000000U9,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Clínicas de consultorios médicos del sector público,11 a 30 personas,CUARTA PONIENTE SUR,29470.0,CHIAPAS,HuixtÃ¡n,HuixtÃ¡n
392045,07113621116000014000000000U8,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Clínicas de consultorios médicos del sector público,31 a 50 personas,ALVARO OBREGON,29877.0,CHIAPAS,Aldama,Aldama
6963404,07025621112000022000000000U6,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,29690.0,CHIAPAS,Chapultenango,Chapultenango
8556525,07100621116000013000000000U7,CENTRO DE SALUD CON SERVICIOS AMPLIADOS,Clínicas de consultorios médicos del sector público,11 a 30 personas,TERCERA PONIENTE NORTE,29920.0,CHIAPAS,TumbalÃ¡,TumbalÃ¡
517809,07089621112000074000000000U3,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE PUERTO CHIAPAS,Consultorios de medicina general del sector público,31 a 50 personas,CUARTA ORIENTE,30830.0,CHIAPAS,Tapachula,Puerto Madero (San Benito)
410033,07116622112000024011000000U8,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE ZAMORA PICO DE ORO,Clínicas de consultorios médicos del sector público,11 a 30 personas,EMILIANO ZAPATA,29957.0,CHIAPAS,MarquÃ©s de Comillas,Zamora Pico de Oro
8556432,07031621116000014000000000U2,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DOCTOR MANUEL VELASCO SUAREZ CHILON,Clínicas de consultorios médicos del sector público,31 a 50 personas,UBILIO GARCIA,29940.0,CHIAPAS,ChilÃ³n,ChilÃ³n
7773249,07058621116000022000000000U8,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DOCTOR MANUEL VELAZCO COELLO,Clínicas de consultorios médicos del sector público,6 a 10 personas,NICOLAS RUIZ,30340.0,CHIAPAS,NicolÃ¡s RuÃ­z,NicolÃ¡s RuÃ­z
8192334,07066621112000013000000000U9,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR. MANUEL VELASCOZ SUAREZ,Consultorios de medicina general del sector público,11 a 30 personas,NINGUNO,29880.0,CHIAPAS,PantelhÃ³,Guadalupe de la PeÃ±a
7114451,07039621116000013000000000U7,CENTRO DE SALUD CON SERVICIOS AMPLIADOS HUITIUPAN DR. MANUEL VELASCO SUAREZ,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,29710.0,CHIAPAS,HuitiupÃ¡n,HuitiupÃ¡n
395773,07112622112000034011000000U6,CENTRO DE SALUD CON SERVICIOS AMPLIADOS SAN JUAN CANCUC,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,29790.0,CHIAPAS,San Juan Cancuc,San Juan Cancuc
481364,07082621112000013000000000U7,CENTRO DE SALUD CON SERVICIOS AMPLIADOS SITALA CHIAPAS,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,29890.0,CHIAPAS,SitalÃ¡,Pamala (La Laguna)
367347,07104622112000023010000000U6,CENTRO DE SALUD CON SERVICIOS AMPLIADOS TZIMOL.,Clínicas de consultorios médicos del sector público,51 a 100 personas,NINGUNO,30110.0,CHIAPAS,Tzimol,Tzimol
358645,07028622112000013010000000U8,CENTRO DE SALUD CON UN NUCLEO BASICO,Clínicas de consultorios médicos del sector público,11 a 30 personas,BELISARIO DOMINGUEZ,29390.0,CHIAPAS,Chiapilla,Chiapilla
473277,07101622112000064011000000U6,CENTRO DE SALUD COPOYA,Clínicas de consultorios médicos del sector público,51 a 100 personas,QUINTA SUR PONIENTE,29100.0,CHIAPAS,Tuxtla GutiÃ©rrez,Copoya
359882,07002621112000023000000000U3,CENTRO DE SALUD DE 3 NÃCLEOS BÃSICOS,Clínicas de consultorios médicos del sector público,11 a 30 personas,MARIANO NANGO,29372.0,CHIAPAS,Acala,Acala
361588,07027621112000034001000000U7,CENTRO DE SALUD DE CHIAPA DE CORZO,Clínicas de consultorios médicos del sector público,101 a 250 personas,AGUSTIN DE ITURBIDE,29160.0,CHIAPAS,Chiapa de Corzo,Chiapa de Corzo
423824,07018621112000014000000000U8,CENTRO DE SALUD DE COAPILLA,Consultorios de medicina general del sector público,31 a 50 personas,TERCERA ORIENTE SUR,29650.0,CHIAPAS,Coapilla,Coapilla
503274,07034621114000016001000000U6,CENTRO DE SALUD DE FRONTERA COMALAPA CHIAPAS,Clínicas de consultorios médicos del sector público,51 a 100 personas,TERCERA SUR PONIENTE,30140.0,CHIAPAS,Frontera Comalapa,Frontera Comalapa
357258,07019621112000011001000000U2,CENTRO DE SALUD DE PASHTON,Clínicas de consultorios médicos del sector público,6 a 10 personas,SEGUNDA SUR PONIENTE,30067.0,CHIAPAS,ComitÃ¡n de DomÃ­nguez,ComitÃ¡n de DomÃ­nguez
359230,07098621112000013001000000U2,CENTRO DE SALUD DE TOTOLAPA,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,30340.0,CHIAPAS,Totolapa,Totolapa
507748,07071621112000013001000000U9,CENTRO DE SALUD DE VILLA COMALTITLAN CHIAPAS,Consultorios de medicina general del sector público,11 a 30 personas,CUARTA SUR,30620.0,CHIAPAS,Villa ComaltitlÃ¡n,Villa ComaltitlÃ¡n
473936,07101622112000043000000000U0,CENTRO DE SALUD EL JOBO,Consultorios de medicina general del sector público,31 a 50 personas,PRIMERA PONIENTE NORTE,29100.0,CHIAPAS,Tuxtla GutiÃ©rrez,El Jobo
496515,07107621112000022101000000U2,CENTRO DE SALUD EL PARRAL,Consultorios de medicina general del sector público,31 a 50 personas,SEGUNDA PONIENTE SUR,30530.0,CHIAPAS,El Parral,El Parral
517605,07035622112000013000000000U3,CENTRO DE SALUD FRONTERA HIDALGO,Consultorios de medicina general del sector público,11 a 30 personas,CAMINO VIEJO,30850.0,CHIAPAS,Frontera Hidalgo,Frontera Hidalgo
351127,07042622112000023010000000U8,CENTRO DE SALUD IXHUTAN,Clínicas de consultorios médicos del sector público,6 a 10 personas,PRIMERA SUR PONIENTE,29720.0,CHIAPAS,IxhuatÃ¡n,IxhuatÃ¡n
363910,07044622112000013010000000U5,CENTRO DE SALUD IXTAPA,Clínicas de consultorios médicos del sector público,11 a 30 personas,CENTRAL ORIENTE,29340.0,CHIAPAS,Ixtapa,Ixtapa
7785152,07008621112000013000000000U1,CENTRO DE SALUD JALTENANGO DE LA PAZ,Consultorios de medicina general del sector público,11 a 30 personas,CUARTA ORIENTE NORTE,30370.0,CHIAPAS,Angel Albino Corzo,Jaltenango de la Paz (Angel Albino Corzo)
487803,07050622112000013010000000U2,CENTRO DE SALUD LA LIBERTAD,Clínicas de consultorios médicos del sector público,11 a 30 personas,PRIMERA SUR,29970.0,CHIAPAS,La Libertad,La Libertad
357471,07106621399000011010000000U0,CENTRO DE SALUD LAJA TENDIDA,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO(00035),30225.0,CHIAPAS,Venustiano Carranza,Presidente EcheverrÃ­a (Laja Tendida)
374261,07049622112000013010000000U4,CENTRO DE SALUD LARRAINZAR,Clínicas de consultorios médicos del sector público,11 a 30 personas,MAZARIEGOS,29860.0,CHIAPAS,LarrÃ¡inzar,LarrÃ¡inzar
