ï»¿id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
6289660,03008621113000171000010435S9,CAMARA HIPERBARICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSÃ MARÃA MORELOS Y PAVÃN,23470.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
6484665,03009621112000011000000000U7,CASA DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,23880.0,BAJA CALIFORNIA SUR,Loreto,LigÃ¼Ã­
7513119,03001621112000071000000000U8,CASA DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,JOSE GARCIA GONZALEZ,23722.0,BAJA CALIFORNIA SUR,ComondÃº,Ramaditas
6485275,03008622112000131010000000U4,CASA DE SALUD ANIMAS ALTAS,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,23407.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6950373,03008621112000121000000000U6,CASA DE SALUD ANIMAS BAJAS,Consultorios de medicina general del sector público,0 a 5 personas,LEONCIO QUIÃONES,23407.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6498037,03008622112000171010000000U0,CASA DE SALUD CADUAÃO,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,23502.0,BAJA CALIFORNIA SUR,Los Cabos,CaduaÃ±o
6479798,03001621112000061000000000U9,CASA DE SALUD DE SAN LUIS GONZAGA,Consultorios de medicina general del sector público,0 a 5 personas,LOCALIDAD 800,23808.0,BAJA CALIFORNIA SUR,ComondÃº,San Luis Gonzaga
6503637,03003621112000081000000000U3,CASA DE SALUD EL TRIUNFO,Consultorios de medicina general del sector público,0 a 5 personas,GENERAL MANUEL MARQUEZ DE LEON,23100.0,BAJA CALIFORNIA SUR,La Paz,El Triunfo
8402946,03003621111001521000000000U9,CEMHIP,Consultorios de medicina general del sector privado,0 a 5 personas,HEROES DE LA INDEPENDENCIA,23060.0,BAJA CALIFORNIA SUR,La Paz,La Paz
168975,03002621113000061000000000U5,CENTRO DE ESPECIALIDADES MEDICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,INDUSTRIAL SALINERA,23940.0,BAJA CALIFORNIA SUR,MulegÃ©,Guerrero Negro
159525,03001621111000181000000000U7,CENTRO DE INTEGRACION MEDICA DEL VALLE,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ALLENDE,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad ConstituciÃ³n
160029,03001622112000086011000000U5,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,51 a 100 personas,LORENZA M. VIUDA DE TAPIA,23670.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad ConstituciÃ³n
166801,03008621399000012011000000U0,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,MISION DE SAN JAVIER,23473.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
166551,03008622112000043011000000U1,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,12 DE OCTUBRE,23468.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
158819,03001621112000011001000000U4,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,SONORA,23710.0,BAJA CALIFORNIA SUR,ComondÃº,Puerto Adolfo LÃ³pez Mateos
160568,03003622112000041011000000U6,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,6 a 10 personas,LAZARO CARDENAS,23201.0,BAJA CALIFORNIA SUR,La Paz,El Centenario
158554,03001622112000021010000000U2,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,VICENTE GUERRERO,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad Insurgentes
6495955,03001621112000031000000000U2,CENTRO DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,23800.0,BAJA CALIFORNIA SUR,ComondÃº,San Miguel de ComondÃº
183082,03008622112000111011000000U6,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,6 a 10 personas,DELFIN,23403.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
164626,03003621112000042000000000U5,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,AYUNTAMIENTO,23030.0,BAJA CALIFORNIA SUR,La Paz,La Paz
7815635,03003621112000171000000000U2,CENTRO DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,23205.0,BAJA CALIFORNIA SUR,La Paz,Chametla
157231,03002622112000022010000000U8,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,EMILIANO ZAPATA,23940.0,BAJA CALIFORNIA SUR,MulegÃ©,Guerrero Negro
162543,03003622112000073011000000U9,CENTRO DE SALUD 8 DE OCTUBRE,Clínicas de consultorios médicos del sector público,6 a 10 personas,CONSTITUYENTES DE 1975,23085.0,BAJA CALIFORNIA SUR,La Paz,La Paz
175909,03003621112000151000000000U4,CENTRO DE SALUD AGUA ESCONDIDA,Consultorios de medicina general del sector público,0 a 5 personas,PALO DE ARCO,23080.0,BAJA CALIFORNIA SUR,La Paz,La Paz
163019,03003621112000093001000000U8,CENTRO DE SALUD AGUSTIN OLACHEA,Consultorios de medicina general del sector público,6 a 10 personas,FRANCISCO KING RONDERO,23026.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6750131,03003621116000033000000000U5,CENTRO DE SALUD CALANDRIO,Clínicas de consultorios médicos del sector público,11 a 30 personas,UNIVERSIDAD,23080.0,BAJA CALIFORNIA SUR,La Paz,La Paz
165838,03008621114000023010000000U0,CENTRO DE SALUD CARIBE,Consultorios de medicina general del sector público,11 a 30 personas,CAMINO A LA CANDELARIA,23477.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
161833,03003621112000073000000000U0,CENTRO DE SALUD CON SERVICIOS AMPLEADOS,Consultorios de medicina general del sector público,11 a 30 personas,BENITO JUAREZ,23300.0,BAJA CALIFORNIA SUR,La Paz,Todos Santos
9336526,03003621111001781000000000U9,CENTRO DE SALUD DE SAN PEDRO,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,,BAJA CALIFORNIA SUR,La Paz,San Pedro
6916103,03003621116000045000000000U9,CENTRO DE SALUD DR FRANCISCO CARDOZA CARBALLO,Clínicas de consultorios médicos del sector público,51 a 100 personas,LICENCIADO PRIMO VERDAD,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
157071,03002622112000052011000000U5,CENTRO DE SALUD EJIDO GUSTAVO DIAZ ORDAZ,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,23935.0,BAJA CALIFORNIA SUR,MulegÃ©,Gustavo DÃ­az Ordaz
162401,03003622112000031010000000U7,CENTRO DE SALUD EL MEZQUITITO,Clínicas de consultorios médicos del sector público,6 a 10 personas,PALO ADAN,23080.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6492145,03003621112000101000000000U9,CENTRO DE SALUD EL SARGENTO,Consultorios de medicina general del sector público,0 a 5 personas,NINGUNO,23232.0,BAJA CALIFORNIA SUR,La Paz,El Sargento
8211455,03008621116000033000000000U4,CENTRO DE SALUD GASTELUM,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,23477.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
158001,03002622112000063010000000U2,CENTRO DE SALUD HEROICA MULEGE,Clínicas de consultorios médicos del sector público,11 a 30 personas,FRANCISCO I. MADERO,23900.0,BAJA CALIFORNIA SUR,MulegÃ©,Heroica MulegÃ©
6478702,03001621112000051001000000U0,CENTRO DE SALUD LA PURISIMA,Consultorios de medicina general del sector público,6 a 10 personas,BENITO JUAREZ,23820.0,BAJA CALIFORNIA SUR,ComondÃº,La PurÃ­sima
164470,03003621112000011000000000U0,CENTRO DE SALUD MARQUEZ DE LEON,Consultorios de medicina general del sector público,6 a 10 personas,ISLA SANTA CRUZ,23039.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6490486,03008621112000082001000000U0,CENTRO DE SALUD MIRAFLORES,Consultorios de medicina general del sector público,11 a 30 personas,LIBERTAD,23520.0,BAJA CALIFORNIA SUR,Los Cabos,Miraflores
177639,03003622112000192011000000U7,CENTRO DE SALUD RURAL CALAFIA,Clínicas de consultorios médicos del sector público,0 a 5 personas,FAJUA,23088.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6474717,03003622112000152010000000U1,CENTRO DE SALUD RURAL DE POBLACIÃN DISPERSA,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,23300.0,BAJA CALIFORNIA SUR,La Paz,El Pescadero
156918,03002622112000042010000000U6,CENTRO DE SALUD RURAL DE POBLACION DISPERSA BAHIA TORTUGAS,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,23950.0,BAJA CALIFORNIA SUR,MulegÃ©,BahÃ­a Tortugas
162001,03003622112000051010000000U5,CENTRO DE SALUD RURAL LOS BARRILES BAJA CALIFORNIA SUR,Clínicas de consultorios médicos del sector público,6 a 10 personas,20 DE NOVIEMBRE,23330.0,BAJA CALIFORNIA SUR,La Paz,Los Barriles
6493879,03003622112000171010000000U1,CENTRO DE SALUD SAN ANTONIO,Consultorios de medicina general del sector público,0 a 5 personas,AVENIDA IGNACIO ZARAGOZA,23200.0,BAJA CALIFORNIA SUR,La Paz,San Antonio
6480389,03003621112000131000000000U6,CENTRO DE SALUD SAN BARTOLO,Consultorios de medicina general del sector público,0 a 5 personas,RAMON COTA,23100.0,BAJA CALIFORNIA SUR,La Paz,San Bartolo
185113,03008621112000051001000000U5,CENTRO DE SALUD SAN BERNABE,Consultorios de medicina general del sector público,6 a 10 personas,COSTA AZUL,23435.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
158830,03001622112000011011000000U3,CENTRO DE SALUD SAN CARLOS,Clínicas de consultorios médicos del sector público,6 a 10 personas,PUERTO LA PAZ,23740.0,BAJA CALIFORNIA SUR,ComondÃº,Puerto San Carlos
7815567,03002621116000022000000000U0,CENTRO DE SALUD SAN IGNACIO,Clínicas de consultorios médicos del sector público,6 a 10 personas,INDEPENDENCIA,23930.0,BAJA CALIFORNIA SUR,MulegÃ©,San Ignacio
167304,03008621112000011000000000U9,CENTRO DE SALUD SAN JOSE VIEJO,Consultorios de medicina general del sector público,6 a 10 personas,INDEPENDENCIA,23437.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6490145,03008622112000162011000000U9,CENTRO DE SALUD SANTA ANITA,Clínicas de consultorios médicos del sector público,0 a 5 personas,PALO DE ARCO,23420.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6494742,03008622112000181010000000U9,CENTRO DE SALUD SANTA CATARINA,Clínicas de consultorios médicos del sector público,0 a 5 personas,CAMINO A PALO ESCOPETA,23425.0,BAJA CALIFORNIA SUR,Los Cabos,Santa Catarina
167787,03008621112000021001000000U8,CENTRO DE SALUD SANTA ROSA,Consultorios de medicina general del sector público,6 a 10 personas,16 DE SEPTIEMBRE,23428.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
162735,03003621112000031001000000U8,CENTRO DE SALUD SSA   FLORES MAGÃN,Consultorios de medicina general del sector público,0 a 5 personas,MARGARITA MAZA DE JUAREZ,23050.0,BAJA CALIFORNIA SUR,La Paz,La Paz
181136,03008621112000093000000000U7,CENTRO DE SALUD UNIDAD LOMAS DEL SOL,Consultorios de medicina general del sector público,11 a 30 personas,AEROLITO,23477.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
166699,03008622112000021010000000U7,CENTRO DE SALUD URBAN0 LOS CANGREJOS,Clínicas de consultorios médicos del sector público,11 a 30 personas,PASEO CABO SAN LUCAS,23473.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
157519,03002622112000011001000000U1,CENTRO DE SALUD VILLA ALBERTO,Consultorios de medicina general del sector público,11 a 30 personas,ALFREDO V. BONFIL,23935.0,BAJA CALIFORNIA SUR,MulegÃ©,Villa Alberto AndrÃ©s Alvarado ArÃ¡mburo
6916821,03003621113001711000000000U2,CENTRO DERMATOLOGICO INTEGRAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,AVENIDA DEL PEZ VELA,23094.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6941818,03003621114000064000000000U5,CENTRO ESTATAL DE ONCOLOGIA,Consultorios de medicina especializada del sector público,31 a 50 personas,AVENIDA DE LOS DEPORTISTAS,23085.0,BAJA CALIFORNIA SUR,La Paz,La Paz
7090057,03008621113000851000000000U6,CENTRO GINECOLOGICO SCHCOLINCK,Consultorios de medicina especializada del sector privado,0 a 5 personas,PERICUES,23472.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
163719,03003531114000041010000000U2,CENTRO MEDICO DE LA PAZ,Clínicas de consultorios médicos del sector privado,0 a 5 personas,MIGUEL HIDALGO Y COSTILLA,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
165959,03008621113000661000000000U9,CENTRO PSICOMEDICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CARIBE,23474.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
6916558,03003621114000052000000000U0,CENTRO REGIONAL DE DESARROLLO INFANTIL Y ESTIMULACION TEMPRANA,Consultorios de medicina especializada del sector público,6 a 10 personas,NICOLAS BRAVO,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
182901,03008621113000392000000000U1,CIFO CENTRO INTEGRAL DE FISIOTERAPIA Y ORTOPEDIA,Consultorios de medicina especializada del sector privado,6 a 10 personas,TRANSPENINSULAR,23400.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6916826,03003621111001441000000000U0,CIRUGIA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA DEL PEZ VELA,23094.0,BAJA CALIFORNIA SUR,La Paz,La Paz
8402840,03003621111001501000000000U1,CIRUGIA GENERAL LAPARASCOPIA,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA DEL PEZ VELA,23094.0,BAJA CALIFORNIA SUR,La Paz,La Paz
173976,03003621113001231000000000U1,CIRUJANO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,REFORMA,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6740206,03003621115000053001000000U5,CIRUJANO PLASTICO ESTETICO Y RECONSTRUCTIVO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA DE LOS DELFINES,23094.0,BAJA CALIFORNIA SUR,La Paz,La Paz
173959,03003621113001241000000000U0,CIRUJANO PLASTICO JOEL ENCINAS BRAMBILA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CONSTITUCION,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
156750,03002931610000173011000000U8,CLINICA,Clínicas de consultorios médicos del sector público,11 a 30 personas,SEBASTIAN VIZCAINO,23940.0,BAJA CALIFORNIA SUR,MulegÃ©,Guerrero Negro
6951029,03003621111001462000000000S6,CLINICA DE CONSULTORIOS MEDICOS UNIMED,Consultorios de medicina general del sector privado,6 a 10 personas,VALENTIN RUIZ GONZALEZ,23330.0,BAJA CALIFORNIA SUR,La Paz,Los Barriles
179891,03008621113000461000000000U4,CLINICA DE LA MUJER,Consultorios de medicina especializada del sector privado,0 a 5 personas,SAN ANTONIO,23474.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
179889,03008621113000711000000000U2,CLINICA DE VARICES Y PIE DIABETICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,LOS PINOS,23474.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
158598,03001622112000031010000000U1,CLINICA DEL IMSS UMF03,Clínicas de consultorios médicos del sector público,11 a 30 personas,ADOLFO LOPEZ MATEOS,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad Insurgentes
158525,03001621111000061000000000U1,CLINICA DEL INSTITUTO DE SEGURIDAD DE SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,Clínicas de consultorios médicos del sector público,6 a 10 personas,VALENTIN GOMEZ FARIAS,23700.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad Insurgentes
8453408,03003621111001492000050178S3,CLINICA MEDICA EAST CAPE,Consultorios de medicina general del sector privado,6 a 10 personas,VELENTIN RUIZ LOS BARRILES,23330.0,BAJA CALIFORNIA SUR,La Paz,Los Barriles
8850742,03001621111000271000000000U6,CLINICA MEDICA QUIRURGICA DE COMONDU,Consultorios de medicina general del sector privado,0 a 5 personas,AGUSTIN OLACHEA AVILES,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad ConstituciÃ³n
8948246,03003621116000083000000000U0,CLINICA NAVAL DE LA PAZ,Clínicas de consultorios médicos del sector público,11 a 30 personas,NINGUNO,23000.0,BAJA CALIFORNIA SUR,La Paz,Chametla
164786,03003622111000032000000000U7,CLÃNICA NUESTRA SEÃORA DE GUADALUPE,Consultorios de medicina general del sector privado,0 a 5 personas,VENUSTIANO CARRANZA,23020.0,BAJA CALIFORNIA SUR,La Paz,La Paz
178928,03008621113000481000000000U2,CLINICA OFTALMOLÃGA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LAZARO CARDENAS,23450.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
170607,03009621113000021000000000S4,CLINICA OPTICA MAYER,Consultorios de medicina especializada del sector privado,0 a 5 personas,AYUNTAMIENTO,23880.0,BAJA CALIFORNIA SUR,Loreto,Loreto
179854,03008621113000681000000000U7,CLINICA ORENDAIN,Consultorios de medicina especializada del sector privado,0 a 5 personas,AGUAJITOS,23400.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
157229,03002622111000011000000000U3,CLINICA ROSALIA DURAN,Consultorios de medicina general del sector privado,0 a 5 personas,EMILIANO ZAPATA,23940.0,BAJA CALIFORNIA SUR,MulegÃ©,Guerrero Negro
177856,03003622111000052000000000U6,CLINICA SAINT JUDES MEDICAL CENTER,Clínicas de consultorios médicos del sector privado,11 a 30 personas,HEROICO COLEGIO MILITAR,23300.0,BAJA CALIFORNIA SUR,La Paz,Todos Santos
6916744,03003621115000071000000000U7,CLÃNICAS DE CONSULTORIOS MÃDICOS DEL SECTOR PRIVADO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,IGNACIO RAMIREZ,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
8334953,03003621113002081000000000U9,COLPOSCOPIA GINECOLOGIA Y OBSTETRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,ILDEFONSO GREEN,23070.0,BAJA CALIFORNIA SUR,La Paz,La Paz
165475,03008621113000131000000000U3,COLSULTORIO DE GINECOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SAN ANTONIO,23474.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
169259,03008621113000331000000000U9,CONSTRUCCIONES MATTO,Consultorios de medicina especializada del sector privado,0 a 5 personas,CARIBE,23473.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
6941629,03003621113002151000000000U0,CONSULTORIA VDE PSIQUIATRIA Y SALUD MENTAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,CHECHEN,23060.0,BAJA CALIFORNIA SUR,La Paz,La Paz
168164,03008621111000151000000000U5,CONSULTORIO,Consultorios de medicina general del sector privado,0 a 5 personas,CORONADO,23400.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6941637,03003621113002161000000000U9,CONSULTORIO,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL AGUSTIN OLACHEA AVILES,23079.0,BAJA CALIFORNIA SUR,La Paz,La Paz
8797026,03008621111000981000000000U5,CONSULTORIO,Consultorios de medicina general del sector privado,0 a 5 personas,VILLA TARAGONA,23400.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
8334603,03003621111001631000000000U6,CONSULTORIO,Consultorios de medicina general del sector privado,0 a 5 personas,M. CARLOS M. ESQUERRO,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
6941778,03003621111001681000000000U1,CONSULTORIO 2 MEDICO SIMILAR,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
163408,03003621113000901000000000U0,CONSULTORIO ANGIOLOGIA INOVA,Consultorios de medicina especializada del sector privado,0 a 5 personas,GUILLERMO PRIETO,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
177737,03003621112000111000000000U8,CONSULTORIO AUXILIAR DE MEDICINA FAMILIAR NUMERO 22 LOS BARRILES,Consultorios de medicina general del sector público,0 a 5 personas,20 DE NOVIEMBRE,23330.0,BAJA CALIFORNIA SUR,La Paz,Los Barriles
174524,03003621113001041000000000U4,CONSULTORIO CARDIOLOGIA PEDIATRICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LICENCIADO PRIMO VERDAD,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
165122,03003621113000681000000000U8,CONSULTORIO CARDIOLÃGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,IGNACIO ALLENDE,23040.0,BAJA CALIFORNIA SUR,La Paz,La Paz
182899,03008621111000491000000000U5,CONSULTORIO DE CARDIOLOGIA,Consultorios de medicina general del sector privado,0 a 5 personas,TRANSPENINSULAR,23400.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
6942411,03003621113002221000000000U1,CONSULTORIO DE CARDIOLOGIA DOCTOR EDGAR CUEVAS GARCIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MULEGE,23040.0,BAJA CALIFORNIA SUR,La Paz,La Paz
170985,03001621113000091000000000U4,CONSULTORIO DE DERMATOLIGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,AGUSTIN OLACHEA AVILES,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad ConstituciÃ³n
168662,03003621113000741000000000U0,CONSULTORIO DE DERMATOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,AQUILES SERDAN,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
172377,03003621113001291000000000U5,CONSULTORIO DE ENDOCRINOLOGIA Y NUTRICION,Consultorios de medicina especializada del sector privado,0 a 5 personas,ILDEFONSO GREEN,23070.0,BAJA CALIFORNIA SUR,La Paz,La Paz
171916,03001621113000081000000000U5,CONSULTORIO DE ESPECIALIDADES Y ESTUDIO CLINICOS NUESTRA SEÃORA DE LA SALUD,Consultorios de medicina especializada del sector privado,0 a 5 personas,IGNACIO RAMIREZ,23600.0,BAJA CALIFORNIA SUR,ComondÃº,Ciudad ConstituciÃ³n
8334569,03003621115000091000000000U5,CONSULTORIO DE FARMACIA,Clínicas de consultorios médicos del sector privado,0 a 5 personas,TENOCHTITLAN,23090.0,BAJA CALIFORNIA SUR,La Paz,La Paz
8334566,03003621111001611000000000U8,CONSULTORIO DE FARMACIA SIMILARE,Consultorios de medicina general del sector privado,0 a 5 personas,GENERAL AGUSTIN OLACHEA AVILES,23090.0,BAJA CALIFORNIA SUR,La Paz,La Paz
9346483,03003621111001791000000000U8,CONSULTORIO DE FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,REVOLUCION DE 1910,,BAJA CALIFORNIA SUR,La Paz,La Paz
6189939,03003621113000651000000000U1,CONSULTORIO DE GASTROENTEROLOGIA Y CIRUJANO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,AVENIDA DEL PEZ VELA,23094.0,BAJA CALIFORNIA SUR,La Paz,La Paz
166577,03008621113000141000000000U2,CONSULTORIO DE GINECOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LEONA VICARIO,23468.0,BAJA CALIFORNIA SUR,Los Cabos,Cabo San Lucas
183233,03008621113000451000000000U5,CONSULTORIO DE GINECOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MAURICIO CASTRO,23407.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
164156,03003621113001521000000000U5,CONSULTORIO DE GINECOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,ISABEL LA CATOLICA,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
164062,03003621113000361000000000U7,CONSULTORIO DE GINECOLOGIA Y OBSTETRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,NICOLAS BRAVO,23000.0,BAJA CALIFORNIA SUR,La Paz,La Paz
157656,03002621113000031000000000U8,CONSULTORIO DE GINECOLOGIA Y OBTETRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,5,23920.0,BAJA CALIFORNIA SUR,MulegÃ©,Santa RosalÃ­a
162477,03003621113000321000000000U1,CONSULTORIO DE GINECO-OBSTÃTRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CALLE DE LA PAZ,23050.0,BAJA CALIFORNIA SUR,La Paz,La Paz
183483,03008621111000401000000000U4,CONSULTORIO DE MADICINA GENERAL Y FAMILIAR,Consultorios de medicina general del sector privado,0 a 5 personas,MAREA,23407.0,BAJA CALIFORNIA SUR,Los Cabos,San JosÃ© del Cabo
