ï»¿id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
87365,02002621113003021000000000U7,ATAY MARÃA ALICIA CHEE BENCOMO,Consultorios de medicina especializada del sector privado,0 a 5 personas,LUIS CASTRO LOPEZ,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
65784,02001621111001261000000000U7,ATENCION MEDICA MUÃOZ,Consultorios de medicina general del sector privado,0 a 5 personas,DELANTE (EL ROSARIO),22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
64746,02001464122000041000000000U1,AUDIFON,Consultorios de medicina especializada del sector privado,0 a 5 personas,CUARTA,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
8552233,02004621113008393000000000U1,AUXILIAR TIJUANA EYES CENTER,Consultorios de medicina especializada del sector privado,11 a 30 personas,PRESIDENTE IGNACIO COMONFORT,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
76156,02004621113003661010000000U6,AVANTI DERMA SC,Clínicas de consultorios médicos del sector privado,6 a 10 personas,AGUA CALIENTE,22020.0,BAJA CALIFORNIA,Tijuana,Tijuana
6973256,02002621111005651000000000U3,AVI FARMACIAS,Consultorios de medicina general del sector privado,0 a 5 personas,ROSA DEL DESIERTO,21395.0,BAJA CALIFORNIA,Mexicali,Mexicali
101299,02001621111001801000000000U0,BAJA HELTH CLINIC,Consultorios de medicina general del sector privado,0 a 5 personas,TOPACIO,22890.0,BAJA CALIFORNIA,Ensenada,Ensenada
8764949,02004621115000211000000000U8,BAJA SCAR RENOVAL INSTITUTE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,ANTONIO CASO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
8304469,02001621111002891000000000U0,BAJA SURGERY,Consultorios de medicina general del sector privado,0 a 5 personas,MOCTEZUMA,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
7804507,02004621111010581000000000U1,BARIATRIC SURGERY TIPS,Consultorios de medicina general del sector privado,0 a 5 personas,RIO TIJUANA,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
7622010,02004621113007571000000000U3,BARUSH,Consultorios de medicina especializada del sector privado,0 a 5 personas,DAVID ALFARO SIQUEIROS,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
8514842,02004621111009601000000000U0,BIO CENTER CENTRO DE VACUNACION,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO C. HERRERIAS,22100.0,BAJA CALIFORNIA,Tijuana,Tijuana
61023,02004621111005483000000000U7,BIO MEDICAL CENTER,Clínicas de consultorios médicos del sector privado,11 a 30 personas,GENERAL FERREIRA,22040.0,BAJA CALIFORNIA,Tijuana,Tijuana
116095,02004621111007041000000000U1,BIO TECH,Consultorios de medicina general del sector privado,0 a 5 personas,JOSEFA ORTIZ DE DOMINGUEZ,22320.0,BAJA CALIFORNIA,Tijuana,Tijuana
6973508,02002621111005661000000000U2,BIOCENTERS,Consultorios de medicina general del sector privado,0 a 5 personas,INTERNACIONAL,21970.0,BAJA CALIFORNIA,Mexicali,Vicente Guerrero (Algodones)
115435,02004621111008751001000000U4,BIOMEDICENTER,Consultorios de medicina general del sector privado,6 a 10 personas,DE LA AMISTAD,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
9294627,02004621113008831000000000U0,BIOREN RENOCVACION CLINIC,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL RODOLFO SANCHEZ TABOADA,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
8149491,02004621111011361000000000U7,BIOTECH,Consultorios de medicina general del sector privado,0 a 5 personas,JOSEFA ORTIZ DE DOMÃNGUEZ,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
94106,02001621113002101000000000U0,BOTANICA HOMEOPATICA DR JESTER,Consultorios de medicina especializada del sector privado,0 a 5 personas,RIVEROLL,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
8345752,02001621115000071000000000S2,BTC CLINICAS,Clínicas de consultorios médicos del sector privado,0 a 5 personas,NOVENA,22830.0,BAJA CALIFORNIA,Ensenada,Ensenada
67833,02004622311000231000000000U0,BUCIO SURGICENTER,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AGUA CALIENTE,,BAJA CALIFORNIA,Tijuana,Tijuana
148255,02002621113000031000000000U9,C0NSULTORIO MEDICO,Consultorios de medicina general del sector privado,0 a 5 personas,QUINTA,21720.0,BAJA CALIFORNIA,Mexicali,Ciudad Guadalupe Victoria (KilÃ³metro Cuarenta y Tres)
120631,02004621112000334000000000U5,CAAPS FRANCISCO VILLA,Consultorios de medicina general del sector público,31 a 50 personas,MACLOVIO HERRERA,22615.0,BAJA CALIFORNIA,Tijuana,Tijuana
8304098,02001621111002861000000000U3,CAMCOL INSTITUTO MEDICO,Consultorios de medicina general del sector privado,0 a 5 personas,GALEANA,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
9061866,02001621115000081000000000U1,CAMCOL INSTITUTO MEDICO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,GALEANA,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
6908374,02001621113002901000000000U3,CAMCOL INSTITUTO MEDICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,GALEANA,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
9198937,02001621113003251000000000U2,CAMCOL INSTITUTO MEDICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,GALEANA,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
65922,02002621112000042000000000U8,CAPASITS,Consultorios de medicina general del sector público,11 a 30 personas,AYUNTAMIENTO,21370.0,BAJA CALIFORNIA,Mexicali,Mexicali
148381,02002621111001361000000000U3,CAPEDIS,Consultorios de medicina general del sector privado,0 a 5 personas,TERCERA,21720.0,BAJA CALIFORNIA,Mexicali,Ciudad Guadalupe Victoria (KilÃ³metro Cuarenta y Tres)
119066,02004621113006001000000000U2,CAPI CONSULTORIO PSIQUIATRICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MISION DE SAN DIEGO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
129933,02004621112000341001000000U0,CARABANA 21,Consultorios de medicina general del sector público,11 a 30 personas,REFORMA AGRARIA,22654.0,BAJA CALIFORNIA,Tijuana,Tijuana
61014,02004621111003091000000000U0,CARDIO SALUD,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL ALEMAN VALDES,22044.0,BAJA CALIFORNIA,Tijuana,Tijuana
115823,02004621113004981000000000U7,CARDIOLOGIA CLINICA CONSULTORIO,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRANCISCO JAVIER MINA,22320.0,BAJA CALIFORNIA,Tijuana,Tijuana
8728037,02002621113004691000000000U6,CARDIOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,H,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
55046,02004621113001771000000000U5,CARDIOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,NIÃOS HEROES (B),22000.0,BAJA CALIFORNIA,Tijuana,Tijuana
7622001,02004621111009851000000000U1,CARDIOLOGO INTERVENCIONISTA,Consultorios de medicina general del sector privado,0 a 5 personas,MISION DE SAN DIEGO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
8552128,02004621113008351000000000U9,CARDIOLOGO PEDIATRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,ANTONIO CASO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
75756,02001622311000113001000000U6,CARDIOMED,Consultorios de medicina especializada del sector privado,31 a 50 personas,ALVARO OBREGON,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
6914450,02002621116000083000000000U3,CASA DE BENEFICIRIO DE LA MANO CONTIGO,Clínicas de consultorios médicos del sector público,11 a 30 personas,CALLE DEL HOSPITAL,21000.0,BAJA CALIFORNIA,Mexicali,Mexicali
81142,02002621112000122001000000U8,CASA DE SALUD EJIDO SINALOA,Consultorios de medicina general del sector público,0 a 5 personas,MIGUEL HIDALGO,21620.0,BAJA CALIFORNIA,Mexicali,Ejido Sinaloa (EstaciÃ³n Kasey)
8567654,02004621111009761000000000U2,CEKIN,Consultorios de medicina general del sector privado,0 a 5 personas,DAVID ALFARO SIQUEIROS,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
123009,02004621113005611000000000U9,CELAG TIJUANA,Consultorios de medicina especializada del sector privado,0 a 5 personas,COLIMA,22040.0,BAJA CALIFORNIA,Tijuana,Tijuana
135743,02004621113003712001000000U7,CEMIQ,Clínicas de consultorios médicos del sector privado,6 a 10 personas,LAS PALMAS,22106.0,BAJA CALIFORNIA,Tijuana,Tijuana
151649,02004621113002721000000000U9,CENTRAL CLINICA DE UROLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,BENITO JUAREZ (SEGUNDA),22000.0,BAJA CALIFORNIA,Tijuana,Tijuana
69829,02001621111000971000000000U2,CENTRAL MÃDICA CONSULTORIO MEDICO,Consultorios de medicina general del sector privado,0 a 5 personas,ALVARO OBREGON,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
69826,02001621113000811000000000U6,CENTRAL MEDICA CONSULTORIO MEDICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,ALVARO OBREGON,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
58709,02002621111000211000000000U1,CENTRAL MÃDICA DEL NOROESTE PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRANCISCO I. MADERO,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
87287,02002621113004141000000000U2,CENTRAL MEDICAL GINECOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRANCISCO I. MADERO,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
58922,02004621111008411000000000U5,CENTRO ALPHABIOTICO INTEGRAL,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL NEGRETE,,BAJA CALIFORNIA,Tijuana,Tijuana
154083,02004621115000062001000000U5,CENTRO ANDROLOGICO Y GINECOLOGICO DE TIJUANA,Clínicas de consultorios médicos del sector privado,0 a 5 personas,GERMAN GEDOVIUS,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
57955,02002621113002762000000000U7,CENTRO AUDIOLOGICO,Consultorios de medicina especializada del sector privado,6 a 10 personas,FRANCISCO I. MADERO,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
8304432,02001621113003141000000000U5,CENTRO BIOCEL MEDICINA INTEGRAL CELULAR,Consultorios de medicina especializada del sector privado,0 a 5 personas,LAGO VICTORIA,22890.0,BAJA CALIFORNIA,Ensenada,Ensenada
58797,02002621113002471000000000U5,CENTRO CARDIOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,F,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
61045,02004622311000101000000000U5,CENTRO CARDIOLOGICO INTEGRAL,Consultorios de medicina general del sector privado,0 a 5 personas,GOBERNADOR RICO,22044.0,BAJA CALIFORNIA,Tijuana,Tijuana
8514817,02004621112000471000000000U5,CENTRO COMUNITARIO CALLE 13,Consultorios de medicina general del sector público,0 a 5 personas,MANUEL M. DORIA,22300.0,BAJA CALIFORNIA,Tijuana,Tijuana
9123737,02004621112000531000000000U6,CENTRO COMUNITARIO DE SALUD ESPERANZA,Consultorios de medicina general del sector público,0 a 5 personas,CALLE DE LOS PINOS,22605.0,BAJA CALIFORNIA,Tijuana,Tijuana
153017,02004621111004591000000000U8,CENTRO COMUNITARIO EL CHAMIZAL,Consultorios de medicina general del sector público,0 a 5 personas,CHAMIZAL,22415.0,BAJA CALIFORNIA,Tijuana,Tijuana
148807,02004621399000021000000000U1,CENTRO COMUNITARIO MARIANO MATAMOROS,Consultorios de medicina general del sector público,0 a 5 personas,LACANDONES,22234.0,BAJA CALIFORNIA,Tijuana,Tijuana
8313612,02004621112000431000000000U9,CENTRO COMUNITARIO PLANICIE,Consultorios de medicina general del sector público,0 a 5 personas,COMACALCO,22204.0,BAJA CALIFORNIA,Tijuana,Tijuana
7058221,02004621112000462000000000U4,CENTRO COMUNITARIO SIN NOMBRE,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,22330.0,BAJA CALIFORNIA,Tijuana,Tijuana
66565,02001621113001311000000000U6,CENTRO DE CIRUGIA PLASTICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CALLE DE LAS GAVIOTAS,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
123668,02004621113006721000000000U5,CENTRO DE DESARROLLO Y ESTIMULACION INFANTIL,Consultorios de medicina especializada del sector privado,0 a 5 personas,BRASILIA,22106.0,BAJA CALIFORNIA,Tijuana,Tijuana
71227,02001621111001391000000000U2,CENTRO DE DIAGNOSTICO CLINICO Y LABORATORIO,Consultorios de medicina general del sector privado,0 a 5 personas,ADOLFO RAMIREZ MENDEZ,22880.0,BAJA CALIFORNIA,Ensenada,Ensenada
87545,02002621111003812000000000U3,CENTRO DE DIAGNÃSTICO DE OSTEOPOROSIS,Consultorios de medicina general del sector privado,6 a 10 personas,FRANCISCO I. MADERO,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
121411,02004621113006621000000000U7,CENTRO DE ENFERMEDADES RESPIRATORIAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,CARRILLO PUERTO (TERCERA),22000.0,BAJA CALIFORNIA,Tijuana,Tijuana
118938,02004621111007231000000000U8,CENTRO DE EPILEPSIA Y DAÃO CEREBRAL,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA VELAZCO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
6971535,02004621113007151000000000U4,CENTRO DE ESPECIALIDAD EN AUDICION,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL RODOLFO SANCHEZ TABOADA,22014.0,BAJA CALIFORNIA,Tijuana,Tijuana
135702,02004621113006181000000000U2,CENTRO DE ESPECIALIDADES MEDICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,GUSTAVO DIAZ ORDAZ,22106.0,BAJA CALIFORNIA,Tijuana,Tijuana
87445,02002621111004121010000000U8,CENTRO DE ESPECIALIDADES QUIRÃRGICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL ALVARO OBREGON,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
8280204,02002621113004651000000000U0,CENTRO DE ESPECIALIDADES QUIRURGICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL ALVARO OBREGON,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
8280208,02002621113004661000000000U9,CENTRO DE ESPECIALIDADES QUIRURGICAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,GENERAL ALVARO OBREGON,21100.0,BAJA CALIFORNIA,Mexicali,Mexicali
8514465,02004621411000033000000000U9,CENTRO DE FERTILIDAD,Centros de planificación familiar del sector privado,11 a 30 personas,CALLE DE LAS BUGAMBILIAS,22100.0,BAJA CALIFORNIA,Tijuana,Tijuana
8551552,02004621111010841000000000U9,CENTRO DE LA CONDUCTA S.C.,Consultorios de medicina general del sector privado,0 a 5 personas,11 (PLUTARCO ELIAS CALLES),22000.0,BAJA CALIFORNIA,Tijuana,Tijuana
109535,02004621113004221000000000U8,CENTRO DE LA VISION CUCAPAH,Consultorios de medicina especializada del sector privado,0 a 5 personas,TECATE,22200.0,BAJA CALIFORNIA,Tijuana,Tijuana
153289,02004621113002321000000000U8,CENTRO DE MONITORIZACION Y BIENESTAR FETAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSE CLEMENTE OROZCO,22010.0,BAJA CALIFORNIA,Tijuana,Tijuana
74795,02001621113001801000000000U6,CENTRO DE ORTOPEDIA Y REHABILITACIÃN,Consultorios de medicina especializada del sector privado,0 a 5 personas,OCTAVA,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
74796,02001621113002681000000000U1,CENTRO DE ORTOPEDIA Y REHABILITACIÃN,Consultorios de medicina especializada del sector privado,0 a 5 personas,OCTAVA,22800.0,BAJA CALIFORNIA,Ensenada,Ensenada
59180,02001621112000102001000000U2,CENTRO DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,CRISANTEMOS,22760.0,BAJA CALIFORNIA,Ensenada,El Sauzal de RodrÃ­guez
143429,02002622112000283010000000U7,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,BENITO JUAREZ,21840.0,BAJA CALIFORNIA,Mexicali,Ejido Hermosillo
126647,02004621112000402000000000U0,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,SEPTIMA,22183.0,BAJA CALIFORNIA,Tijuana,Tijuana
137250,02004621492000012000000000U3,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,22604.0,BAJA CALIFORNIA,Tijuana,Tijuana
149610,02002622112000183010000000U9,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,31 a 50 personas,MAR BERMEJO SUR,21850.0,BAJA CALIFORNIA,Mexicali,San Felipe
78920,02002621112000142000000000U6,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,SANCHEZ TABOADA,21700.0,BAJA CALIFORNIA,Mexicali,Delta (EstaciÃ³n Delta)
139691,02001622112000051011000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,CESAR F. RUIZ,22930.0,BAJA CALIFORNIA,San QuintÃ­n,Colonia Nueva Era                                                                                             
140072,02001621112000011000000000U5,CENTRO DE SALUD,Consultorios de medicina general del sector público,6 a 10 personas,INGENIERO LUIS ALCERREGA,22930.0,BAJA CALIFORNIA,San QuintÃ­n,LÃ¡zaro CÃ¡rdenas                                                                                               
147675,02002622112000223011000000U3,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,31 a 50 personas,FRANCISCO ZARCO,21960.0,BAJA CALIFORNIA,Mexicali,Ciudad Morelos (Cuervos)
7815897,02004621112000511000000000U8,CENTRO DE SALUD,Consultorios de medicina general del sector público,0 a 5 personas,OJO DE AGUA,22200.0,BAJA CALIFORNIA,Tijuana,Tijuana
147604,02002622112000031010000000U0,CENTRO DE SALUD,Clínicas de consultorios médicos del sector público,11 a 30 personas,5 DE MAYO (A),21970.0,BAJA CALIFORNIA,Mexicali,Vicente Guerrero (Algodones)
74413,02001621112000123000000000U8,CENTRO DE SALUD 89,Consultorios de medicina general del sector público,11 a 30 personas,CALAFIA,22812.0,BAJA CALIFORNIA,Ensenada,Ensenada
6476041,02001622112000371011000000U2,CENTRO DE SALUD BAHIA DE LOS ANGELES,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,22980.0,BAJA CALIFORNIA,San QuintÃ­n,BahÃ­a de los Ãngeles                                                                                          
150075,02001622112000293010000000U8,CENTRO DE SALUD BENITO GARCIA,Clínicas de consultorios médicos del sector público,11 a 30 personas,J. MARIA IGLESIAS,22790.0,BAJA CALIFORNIA,Ensenada,Rancho CaÃ±Ã³n Buena Vista (El Zorrillo)
144905,02002621112000172001000000U3,CENTRO DE SALUD BENITO JÃAREZ,Consultorios de medicina general del sector público,11 a 30 personas,HERMENEGILDO GALEANA,21900.0,BAJA CALIFORNIA,Mexicali,Benito JuÃ¡rez (Ejido Tecolotes)
7004896,02001621116000073000000000U6,CENTRO DE SALUD CAMALU,Clínicas de consultorios médicos del sector público,11 a 30 personas,NUÃEZ,22910.0,BAJA CALIFORNIA,San QuintÃ­n,CamalÃº                                                                                                        
156633,02004621112000322000000000U0,CENTRO DE SALUD CAMINO VERDE,Consultorios de medicina general del sector público,6 a 10 personas,CALLE EL HERALDO,22190.0,BAJA CALIFORNIA,Tijuana,Tijuana
144201,02004622112000123010000000U1,CENTRO DE SALUD CAÃON DEL PADRE,Clínicas de consultorios médicos del sector público,11 a 30 personas,CHOIX,22465.0,BAJA CALIFORNIA,Tijuana,Tijuana
153692,02004621112000293000000000U3,CENTRO DE SALUD CAÃÃN DEL SAINZ,Consultorios de medicina general del sector público,11 a 30 personas,AMACUZAC,22170.0,BAJA CALIFORNIA,Tijuana,Tijuana
6929581,02001621116000052000000000U0,CENTRO DE SALUD CHAPULTEPEC,Clínicas de consultorios médicos del sector público,6 a 10 personas,BENITO JUAREZ,22785.0,BAJA CALIFORNIA,Ensenada,Ensenada
66886,02002622112000243010000000U1,CENTRO DE SALUD CIPRES,Clínicas de consultorios médicos del sector público,11 a 30 personas,CAOBA,21384.0,BAJA CALIFORNIA,Mexicali,Mexicali
73064,02001622112000143011000000U5,CENTRO DE SALUD COL JALISCO,Clínicas de consultorios médicos del sector público,11 a 30 personas,CHAPALA,22850.0,BAJA CALIFORNIA,Ensenada,Ensenada
133764,02002621116000042000000000U9,CENTRO DE SALUD COMPUERTAS,Clínicas de consultorios médicos del sector público,6 a 10 personas,NINGUNO,21225.0,BAJA CALIFORNIA,Mexicali,Mexicali
122782,02004622112000332011000000U8,CENTRO DE SALUD CUMBRES,Clínicas de consultorios médicos del sector público,0 a 5 personas,MONTE ELIAS,22545.0,BAJA CALIFORNIA,Tijuana,Tijuana
156233,02004621112000082001000000U0,CENTRO DE SALUD DE LA JOYA,Consultorios de medicina general del sector público,0 a 5 personas,MEXICALI,22644.0,BAJA CALIFORNIA,Tijuana,Tijuana
53371,02003622112000011011000000U0,CENTRO DE SALUD DE LUIS ECHEVERRÃA,Clínicas de consultorios médicos del sector público,0 a 5 personas,VENUSTIANO CARRANZA,21505.0,BAJA CALIFORNIA,Tecate,Luis EcheverrÃ­a Ãlvarez (El Hongo)
150575,02001621114000025001000000U1,CENTRO DE SALUD DE MANEADERO,Clínicas de consultorios médicos del sector público,31 a 50 personas,TRANSPENINSULAR,22790.0,BAJA CALIFORNIA,Ensenada,Rodolfo SÃ¡nchez Taboada (Maneadero)
142568,02002622112000092011000000U2,CENTRO DE SALUD EJIDO NUEVO LEON,Consultorios de medicina general del sector público,11 a 30 personas,EMILIANO ZAPATA,21705.0,BAJA CALIFORNIA,Mexicali,Nuevo LeÃ³n
148703,02002622112000153010000000U2,CENTRO DE SALUD EJIDO OVIEDO MOTA REACOMODO,Clínicas de consultorios médicos del sector público,11 a 30 personas,ESTATAL NUMERO 1,21739.0,BAJA CALIFORNIA,Mexicali,Colonia Venustiano Carranza (La Carranza)
138142,02002621112000011000000000U3,CENTRO DE SALUD EJIDO PUEBLA,Clínicas de consultorios médicos del sector público,11 a 30 personas,IGNACIO ZARAGOZA,21620.0,BAJA CALIFORNIA,Mexicali,Mexicali
81375,02002622112000472011000000U6,CENTRO DE SALUD EJIDO QUERETARO,Clínicas de consultorios médicos del sector público,0 a 5 personas,QUINTA,21620.0,BAJA CALIFORNIA,Mexicali,Ejido Hechicera
9154931,02004621116000083000000000U9,CENTRO DE SALUD EL FLORIDO MORITA,Clínicas de consultorios médicos del sector público,11 a 30 personas,AZAFRAN,22245.0,BAJA CALIFORNIA,Tijuana,Tijuana
136652,02004622112000083010000000U7,CENTRO DE SALUD EL PIPILA,Clínicas de consultorios médicos del sector público,11 a 30 personas,5,22206.0,BAJA CALIFORNIA,Tijuana,Tijuana
6482970,02001621112000201001000000U2,CENTRO DE SALUD EL ROSARIO,Consultorios de medicina general del sector público,6 a 10 personas,NINGUNO,22960.0,BAJA CALIFORNIA,San QuintÃ­n,El Rosario de Arriba                                                                                          
6500529,02001622112000392011000000U8,CENTRO DE SALUD EL VERGEL,Clínicas de consultorios médicos del sector público,0 a 5 personas,NINGUNO,22945.0,BAJA CALIFORNIA,San QuintÃ­n,Luis RodrÃ­guez (El Vergel)                                                                                    
142985,02001621399000051011000000U4,CENTRO DE SALUD EMILIANO ZAPATA,Clínicas de consultorios médicos del sector público,6 a 10 personas,16 DE SEPTIEMBRE,22920.0,BAJA CALIFORNIA,San QuintÃ­n,Emiliano Zapata                                                                                               
78203,02002622112000403010000000U1,CENTRO DE SALUD ESTACION COAHUILA,Clínicas de consultorios médicos del sector público,11 a 30 personas,CUBA,21800.0,BAJA CALIFORNIA,Mexicali,Ciudad Coahuila (KilÃ³metro Cincuenta y Siete)
6474732,02001621112000191000000000U5,CENTRO DE SALUD ESTEBAN CANTU,Consultorios de medicina general del sector público,0 a 5 personas,CORONEL ESTEBAN CANTU,22794.0,BAJA CALIFORNIA,Ensenada,Coronel Esteban CantÃº
